Id,SalePrice
2735,144148.057820149
2736,126013.94911331791
2737,112290.67490534506
2738,125303.50181970096
2739,158312.54096828244
2740,138526.1767242626
2741,158003.9080465741
2742,171148.5623845231
2743,156531.25734443765
2744,155183.93950598035
2745,141298.8916633806
2746,123553.53064310912
2747,152902.03217821554
2748,112689.82590168968
2749,122621.41814515585
2750,119543.77056230689
2751,121962.37406721729
2752,217435.36169251744
2753,148916.3939750396
2754,251704.5854044317
2755,144063.70875378128
2756,79215.68604307884
2757,67302.96764105473
2758,109305.87227163334
2759,162807.76392847876
2760,145240.4765195133
2761,145360.19671624736
2762,137941.5416333445
2763,188736.98113967275
2764,169106.73451975588
2765,268054.91881063377
2766,159086.8920056596
2767,43303.839682973194
2768,113644.11241231812
2769,124203.23634742171
2770,158798.6277198055
2771,103935.22202252339
2772,125871.99368771989
2773,189884.21963407184
2774,162739.4210603727
2775,132221.75070355355
2776,156178.92271196147
2777,163678.5629588465
2778,124082.87981308116
2779,136606.932217868
2780,88574.99899951334
2781,80390.65604704364
2782,82857.61767475214
2783,85023.78615666837
2784,131092.7932920297
2785,141976.4335931714
2786,64205.168881680875
2787,152937.7692689092
2788,55560.71864402479
2789,184522.22378967924
2790,92581.34868881833
2791,117912.39445233697
2792,92524.57653027958
2793,176184.8622723509
2794,83789.33953199109
2795,131086.4202085678
2796,72672.48614728093
2797,269093.0789035892
2798,102709.86956693635
2799,145967.8386909938
2800,55211.53760690398
2801,109889.6295171022
2802,138593.974206976
2803,212715.77363497418
2804,129803.34910164055
2805,112714.9672453685
2806,70739.99202395065
2807,166960.48924879712
2808,154348.21750322852
2809,127623.39978483104
2810,109231.38203858772
2811,174693.77365805127
2812,158320.10793005367
2813,155512.12594680983
2814,154041.08115779413
2815,112179.73638156638
2816,262334.91219623806
2817,170070.10698211103
2818,139876.52562213806
2819,187399.29383458817
2820,134793.93294642866
2821,119272.05891753062
2822,185366.4054286491
2823,334082.16723085096
2824,199264.92427208397
2825,161153.13456823502
2826,140558.0854946962
2827,148743.73031427508
2828,235991.59924169196
2829,229345.21827175675
2830,239676.68511698075
2831,188839.5654662132
2832,259579.1221411412
2833,301990.9320549504
2834,227040.749094769
2835,222707.29415139536
2836,214558.04589530182
2837,158355.00851352522
2838,136432.93929591117
2839,175296.13341362163
2840,192970.6092963147
2841,214874.3682101621
2842,232656.951014199
2843,159273.53485355756
2844,178811.24050986534
2845,113483.69335367368
2846,215924.90363054414
2847,194280.16169343382
2848,223917.5628995223
2849,208387.00168914133
2850,282949.70368323935
2851,225963.12592771315
2852,239364.61312578223
2853,233846.51115889617
2854,151924.3963473451
2855,216437.8510359431
2856,207756.314650184
2857,200210.49200373012
2858,213907.7837134571
2859,101089.35019633247
2860,164894.36645860923
2861,123144.92928233836
2862,224954.49547374528
2863,135416.51407483805
2864,273943.13928399526
2865,128600.1681014215
2866,166268.47544025062
2867,98462.09762082748
2868,118970.53006494368
2869,108238.67547811074
2870,104821.52441018059
2871,70323.90245927709
2872,14191.30009159926
2873,81521.10682604468
2874,180877.17423253375
2875,126628.3781416155
2876,180507.2389842466
2877,138254.16198475557
2878,151362.60646599153
2879,141010.91850843074
2880,109800.2778730472
2881,121662.64001363379
2882,174615.34839279536
2883,204266.76714456567
2884,184772.42959211124
2885,167819.30439765923
2886,237458.56286595372
2887,95916.75387397876
2888,150878.90081947506
2889,43847.39430773075
2890,71948.2436201602
2891,155585.11601785192
2892,51408.79727945868
2893,86893.72437604552
2894,32627.01701541379
2895,313167.2627089416
2896,275481.23296317004
2897,223606.8953920716
2898,149374.40853737417
2899,230186.4379414052
2900,159194.94058273005
2901,234992.75576698108
2902,209378.0174387898
2903,326226.85657143046
2904,348400.9462900661
2905,106271.30642937431
2906,191473.74789908508
2907,103168.91917679009
2908,112659.52691689048
2909,145276.34975069368
2910,80395.13484015923
2911,53281.42403538963
2912,147058.9034905477
2913,58372.622995599566
2914,70498.16831198595
2915,83381.76586643746
2916,59837.07918304995
2917,163301.2205689074
2918,132328.89371212767
2919,236246.7988536837
